bin_key,osm_way_id,road_class,road_is_roundabout,curvature_1_per_m,distance_to_junction_m,distance_to_roundabout_m,road_lanes,road_maxspeed_kph,pair_quality,centroid_distance_m,heading_difference_deg,bin_key_car,position_uncertainty_m_car,speed_mps_car,acceleration_mps2_car,lateral_acceleration_mps2_car,curvature_1_per_m_car,head_angular_speed_rad_s_car,head_vibration_rms_msec2_car,head_yaw_rate_rad_s_car,head_abs_yaw_rate_rad_s_car,heart_rate_bpm_car,ppg_sqi_car,lux_car,gaze_foveal_entropy_car,gaze_road_relevant_mass_car,frames_in_bin_car,bin_key_moto,position_uncertainty_m_moto,speed_mps_moto,acceleration_mps2_moto,lateral_acceleration_mps2_moto,curvature_1_per_m_moto,head_angular_speed_rad_s_moto,head_vibration_rms_msec2_moto,head_yaw_rate_rad_s_moto,head_abs_yaw_rate_rad_s_moto,heart_rate_bpm_moto,ppg_sqi_moto,lux_moto,gaze_foveal_entropy_moto,gaze_road_relevant_mass_moto,frames_in_bin_moto,road_complexity_index_car,visual_demand_index_car,traffic_interaction_index_car,road_complexity_index_moto,visual_demand_index_moto,traffic_interaction_index_moto
w72561505_b0_A,72561505,secondary,False,0.0119016363819065,20.649559681813148,17.706922472310037,2.0,50.0,0.6469767011808532,6.073199568540432,5.0141249526630105,w72561505_b0_A,2.308790172368417,9.111000061035156,-0.9859995989974326,1.5290986599507461,0.020810460293606704,0.14609636961062758,0.09974392364232916,0.019294481051999306,0.07889133589668665,86.28547770326092,0.9580846968325136,4023.9833984375,,,65,w72561505_b0_A,1.532318010092907,6.277500152587891,-0.5417499112261264,0.5475102642259272,0.012448609015663381,0.4852810282751727,0.3504010397593411,-0.01088194714141303,0.35928086833370343,124.48007680188375,0.8525744631994202,8691.87890625,,,90,0.7095581488415208,0.21885803986308444,0.0,0.7095581488415208,1.0,0.3220605183267072
w862981944_b0_B,862981944,secondary,False,0.0039301804549502,17.014254634621985,215.3977585296202,2.0,50.0,0.801444870413971,1.6118385639205808,0.003849210584832,w862981944_b0_B,2.5045630467975615,10.026999950408936,-0.5972499744603952,0.33333101543554455,0.0037558293770011547,0.14088765908219703,0.11590183530665649,-0.025997158863486594,0.0610368065883829,75.7198363028003,0.9663054001490079,2056.30859375,,,60,w862981944_b0_B,2.5759247625016477,10.416000366210938,-0.09750031586122265,0.39826261038847754,0.0046275847667465704,0.2574079929807195,0.41326573002146766,0.12518749051157635,0.12715842918299222,110.24876102304552,0.7519240843183749,6074.306640625,,,75,0.6551512809846693,0.20259345877122004,0.01784821286714918,0.6551512809846693,0.5176178265340826,0.5329226554476224
w862981944_b1_B,862981944,secondary,False,1.8028179128711197e-05,5.321356821801887,231.9439924797393,2.0,50.0,0.8637028034807959,0.0066079814391046,0.0020775434252584,w862981944_b1_B,2.8848999389347534,11.555000305175781,-4.440892098500626e-16,0.0019631363376048814,1.4703155127625858e-05,0.15619557236524048,0.13646584806737522,0.01279400850298984,0.0544452670256563,68.94717428153466,0.8771452222060665,2813.53466796875,,,40,w862981944_b1_B,2.8562346418127977,11.527000427246094,-0.3889999173067151,0.0018060310814173766,1.4703155127625858e-05,0.17459909655573602,0.25591152107986437,0.00012057856694979059,0.05647945277603097,110.25817348250354,0.7519240843183749,6434.11083984375,,,75,0.666678241174818,0.2503935420318093,0.401989593063794,0.666678241174818,0.19467482954040724,0.39456298202979156
w862981944_b2_B,862981944,secondary,False,0.0009936856940723,5.421166795172473,257.3483910940721,2.0,50.0,0.8669581894460336,0.2578943803420891,0.2743538191380423,w862981944_b2_B,2.9091290421866303,11.722000122070312,0.12499994789550772,0.0037788311532883138,2.698781625473229e-05,0.11935588231420102,0.1512826848660962,-0.004828007600753372,0.05962357816922485,69.88982105007187,0.8771452222060665,2732.0576171875,,,50,w862981944_b2_B,2.6117127025848617,10.333000183105469,0.6944999302938628,0.09023819743127857,0.0009936856940723877,0.16924749474476536,0.26048008473671863,-0.002666672304011003,0.07839673772445098,120.58922912079147,0.8339725719303349,7347.83544921875,,,60,0.6750788255671627,0.13535890477105494,0.4823875077769295,0.6750788255671627,0.17380433854047853,0.9088439083806209
w862981944_b3_B,862981944,secondary,False,0.0007173639850453,8.793783154710745,276.2679300328828,2.0,50.0,0.8624440671109164,3.467198225145709,0.1177430758767741,w862981944_b3_B,2.69155520435426,10.98550033569336,0.2362498088993883,0.09696506543448818,0.0008410211777120397,0.09059442947631961,0.1119225719047827,0.0176468525839045,0.04866831697720611,55.75664354254043,0.8771452222060665,2926.53515625,0.21087294799162173,0.2066811823065378,40,w862981944_b3_B,2.4157342150150605,9.444000244140625,-0.6735000260132193,0.06460982185964612,0.000717363985045366,0.12329878527993904,0.3543193539252818,0.004294898876402903,0.03501307561608445,119.65145292460159,0.8339725719303349,7798.49951171875,,,90,0.6596637356315876,0.2945354634290171,0.5539415922979486,0.6596637356315876,0.0,0.25952560313536505
w862981944_b4_B,862981944,secondary,False,0.0022936187809118,6.344829548556862,236.53540253176968,2.0,50.0,0.8281719882889274,3.1848842990834108,0.6289732652028874,w862981944_b4_B,2.3594022480630263,9.277000427246094,0.30549987929510447,0.24641454980581542,0.0029151259650409857,0.17017824340829035,0.22168577139656864,0.0053635177236374225,0.09173548264176301,79.61686580755611,0.9643156991674824,2874.26904296875,0.20097404828655457,0.22996905671198709,50,w862981944_b4_B,3.046680066730696,12.235499858856201,0.2567498550419547,0.41021933393038756,0.0029151259650409857,0.14001602830159485,0.3578159014879999,-0.003310794459946742,0.041930026693043576,112.65637712010641,0.8325935032406095,7942.1572265625,,,60,0.6828209075153712,0.3588129321833764,0.5984821008924605,0.6828209075153712,0.05980574917116701,0.7010667548265694
w862981944_b5_B,862981944,secondary,False,0.0021167094378748,6.262717791243171,191.18375034539093,2.0,50.0,0.7529229833751775,1.146599405241646,0.5364488496169884,w862981944_b5_B,2.1728046062550517,8.708000183105469,-0.07649990105913496,0.17888758121176224,0.0018083869504929367,0.10759023628411002,0.08805882927228761,-0.03547073381966902,0.0636375352963115,93.05258281416997,0.9643156991674824,2850.0205078125,0.19311376904717423,0.30586437205157235,60,w862981944_b5_B,2.845993555778172,11.416500091552734,-0.1945001975502616,0.24640423789208765,0.0018083869504929367,0.22265944815763666,0.3531690711961706,-0.04208654292263106,0.07369583150389633,110.25028079781828,0.8325935032406095,7081.72021484375,,,60,0.6816190765756063,0.21347106644757713,0.3527861123866903,0.6816190765756063,0.3821034109241457,0.48688186538989314
w862981944_b6_B,862981944,secondary,False,0.0043783587928049,9.422293868627472,145.40824184152186,2.0,50.0,0.6013205066628461,3.8645565312968087,1.364388981026707,w862981944_b6_B,2.8189183350966642,11.27750015258789,-0.15300004393235955,0.5683908396820885,0.0044673745791587996,0.15098809850238054,0.16876343769177699,-0.018215976619701958,0.052105901571412525,88.77032986655111,0.9591810748377094,2903.880859375,0.2198892052357774,0.6534161358772721,40,w862981944_b6_B,2.944003937873955,11.791000366210938,0.11800001644496216,0.6210896420767681,0.0044673745791587996,0.1909152158256363,0.4632307167628568,-0.03386139983628908,0.045013632967743224,118.57550837220124,0.8258690833768858,7002.5927734375,,,60,0.6887255254956018,0.4434552045312201,0.3035824761787331,0.6887255254956018,0.2583053895865878,0.6352094354345005
w862981944_b7_B,862981944,secondary,False,0.0005048816241052,19.865801227465305,97.9712722864514,2.0,50.0,0.566655085243815,3.364327439217109,0.3260116439111158,w862981944_b7_B,2.813122890541893,11.055000305175781,0.27799976200371734,0.061703113955471615,0.0005048816241052446,0.09505652764263545,0.11137037068021191,-0.024085901694926852,0.05578455706083047,86.29258086908497,0.9591810748377094,3185.591796875,0.2350008225024326,0.26839475481796216,30,w862981944_b7_B,3.1173437039831544,12.472000122070312,-0.26399991212278495,0.07853473399408921,0.0005048816241052446,0.15730989432155304,0.33928200552528887,-0.0280609655236014,0.047379912422052854,128.63255797879404,0.8191446635131621,6579.673828125,,,60,0.6144977407780982,0.44768860243316483,0.5807944768428699,0.6144977407780982,0.12724938340860395,0.4538939718792227
w862981944_b8_B,862981944,secondary,False,0.0005048816241052,15.050916295706989,55.620846609164325,2.0,50.0,0.5657492014053818,0.5967173379166203,0.0,w862981944_b8_B,2.577491636999162,10.137999534606934,0.4536663990791352,0.05189124589448508,0.0005048816241052446,0.07691902327751023,0.09284607718983214,0.002091950273178111,0.021434376932477003,81.28836971933984,0.8279780276249231,3385.7685546875,0.2526722638490482,0.271677526463617,22,w862981944_b8_B,2.8488719341192286,11.387999534606934,-0.19449995288144173,0.06547634760767593,0.0005048816241052446,0.22167770373275705,0.4294441636554557,0.022631279777732605,0.08869108241352877,133.05181491157592,0.8191446635131621,6319.89111328125,,,45,0.6333434636151581,0.501423348180957,0.6937803743837143,0.6333434636151581,0.3782747463658676,0.48688198152143447
