recording_id,domain,grid_index,grid_timestamp_ns,selected_source_frame_index,selected_timestamp_ns,temporal_error_ms,interpolated,synthetic,reused_real_frame
motorcycle_5ab8604a14df,motorcycle,284,2203226479905,426,2203225919727,0.560178,False,False,False
motorcycle_5ab8604a14df,motorcycle,285,2203326479905,428,2203359242644,32.762739,False,False,False
motorcycle_5ab8604a14df,motorcycle,286,2203426479905,429,2203425904155,0.57575,False,False,False
motorcycle_5ab8604a14df,motorcycle,287,2203526479905,431,2203559214520,32.734615,False,False,False
motorcycle_5ab8604a14df,motorcycle,288,2203626479905,432,2203625856717,0.623188,False,False,False
motorcycle_5ab8604a14df,motorcycle,289,2203726479905,434,2203759186133,32.706228,False,False,False
motorcycle_5ab8604a14df,motorcycle,290,2203826479905,435,2203825847645,0.63226,False,False,False
motorcycle_5ab8604a14df,motorcycle,291,2203926479905,437,2203959170665,32.69076,False,False,False
motorcycle_5ab8604a14df,motorcycle,292,2204026479905,438,2204025832175,0.64773,False,False,False
motorcycle_5ab8604a14df,motorcycle,293,2204126479905,440,2204159155196,32.675291,False,False,False
motorcycle_5ab8604a14df,motorcycle,294,2204226479905,441,2204225816707,0.663198,False,False,False
motorcycle_5ab8604a14df,motorcycle,295,2204326479905,443,2204359139728,32.659823,False,False,False
motorcycle_5ab8604a14df,motorcycle,296,2204426479905,444,2204425801239,0.678666,False,False,False
motorcycle_5ab8604a14df,motorcycle,297,2204526479905,446,2204559124260,32.644355,False,False,False
motorcycle_5ab8604a14df,motorcycle,298,2204626479905,447,2204625785769,0.694136,False,False,False
motorcycle_5ab8604a14df,motorcycle,299,2204726479905,449,2204759108790,32.628885,False,False,False
motorcycle_5ab8604a14df,motorcycle,300,2204826479905,450,2204825770301,0.709604,False,False,False
motorcycle_5ab8604a14df,motorcycle,301,2204926479905,452,2204959093322,32.613417,False,False,False
motorcycle_5ab8604a14df,motorcycle,302,2205026479905,453,2205025754831,0.725074,False,False,False
motorcycle_5ab8604a14df,motorcycle,303,2205126479905,455,2205159090508,32.610603,False,False,False
motorcycle_5ab8604a14df,motorcycle,304,2205226479905,456,2205225746020,0.733885,False,False,False
motorcycle_5ab8604a14df,motorcycle,305,2205326479905,458,2205359069040,32.589135,False,False,False
motorcycle_5ab8604a14df,motorcycle,306,2205426479905,459,2205425730550,0.749355,False,False,False
motorcycle_5ab8604a14df,motorcycle,307,2205526479905,461,2205559034258,32.554353,False,False,False
motorcycle_5ab8604a14df,motorcycle,308,2205626479905,462,2205625689613,0.790292,False,False,False
motorcycle_5ab8604a14df,motorcycle,309,2205726479905,464,2205759019134,32.539229,False,False,False
motorcycle_5ab8604a14df,motorcycle,310,2205826479905,465,2205825680644,0.799261,False,False,False
motorcycle_5ab8604a14df,motorcycle,311,2205926479905,467,2205959003666,32.523761,False,False,False
motorcycle_5ab8604a14df,motorcycle,312,2206026479905,468,2206025677832,0.802073,False,False,False
motorcycle_5ab8604a14df,motorcycle,313,2206126479905,470,2206158994300,32.514395,False,False,False
motorcycle_5ab8604a14df,motorcycle,314,2206226479905,471,2206225655812,0.824093,False,False,False
motorcycle_5ab8604a14df,motorcycle,315,2206326479905,473,2206358978832,32.498927,False,False,False
motorcycle_5ab8604a14df,motorcycle,316,2206426479905,474,2206425640342,0.839563,False,False,False
motorcycle_5ab8604a14df,motorcycle,317,2206526479905,476,2206558982123,32.502218,False,False,False
motorcycle_5ab8604a14df,motorcycle,318,2206626479905,477,2206625637634,0.842271,False,False,False
motorcycle_5ab8604a14df,motorcycle,319,2206726479905,479,2206758960655,32.48075,False,False,False
motorcycle_5ab8604a14df,motorcycle,320,2206826479905,480,2206825622165,0.85774,False,False,False
motorcycle_5ab8604a14df,motorcycle,321,2206926479905,482,2206958963946,32.484041,False,False,False
motorcycle_5ab8604a14df,motorcycle,322,2207026479905,483,2207025618957,0.860948,False,False,False
motorcycle_5ab8604a14df,motorcycle,323,2207126479905,485,2207158941978,32.462073,False,False,False
motorcycle_5ab8604a14df,motorcycle,324,2207226479905,486,2207225603489,0.876416,False,False,False
motorcycle_5ab8604a14df,motorcycle,325,2207326479905,488,2207358945770,32.465865,False,False,False
motorcycle_5ab8604a14df,motorcycle,326,2207426479905,489,2207425613436,0.866469,False,False,False
motorcycle_5ab8604a14df,motorcycle,327,2207526479905,491,2207558961873,32.481968,False,False,False
motorcycle_5ab8604a14df,motorcycle,328,2207626479905,492,2207625636144,0.843761,False,False,False
motorcycle_5ab8604a14df,motorcycle,329,2207726479905,494,2207758990394,32.510489,False,False,False
motorcycle_5ab8604a14df,motorcycle,330,2207826479905,495,2207825652062,0.827843,False,False,False
motorcycle_5ab8604a14df,motorcycle,331,2207926479905,497,2207958955926,32.476021,False,False,False
motorcycle_5ab8604a14df,motorcycle,332,2208026479905,498,2208025585967,0.893938,False,False,False
motorcycle_5ab8604a14df,motorcycle,333,2208126479905,500,2208158852342,32.372437,False,False,False
motorcycle_5ab8604a14df,motorcycle,334,2208226479905,501,2208225475623,1.004282,False,False,False
motorcycle_5ab8604a14df,motorcycle,335,2208326479905,503,2208358723030,32.243125,False,False,False
motorcycle_5ab8604a14df,motorcycle,336,2208426479905,504,2208425346154,1.133751,False,False,False
motorcycle_5ab8604a14df,motorcycle,337,2208526479905,506,2208558581144,32.101239,False,False,False
motorcycle_5ab8604a14df,motorcycle,338,2208626479905,507,2208625216926,1.262979,False,False,False
motorcycle_5ab8604a14df,motorcycle,339,2208726479905,509,2208758559135,32.07923,False,False,False
motorcycle_5ab8604a14df,motorcycle,340,2208826479905,510,2208825220644,1.259261,False,False,False
motorcycle_5ab8604a14df,motorcycle,341,2208926479905,512,2208958543665,32.06376,False,False,False
motorcycle_5ab8604a14df,motorcycle,342,2209026479905,513,2209025205124,1.274781,False,False,False
motorcycle_5ab8604a14df,motorcycle,343,2209126479905,515,2209158559561,32.079656,False,False,False
motorcycle_5ab8604a14df,motorcycle,344,2209226479905,516,2209225208571,1.271334,False,False,False
motorcycle_5ab8604a14df,motorcycle,345,2209326479905,518,2209358544248,32.064343,False,False,False
motorcycle_5ab8604a14df,motorcycle,346,2209426479905,519,2209425224519,1.255386,False,False,False
motorcycle_5ab8604a14df,motorcycle,347,2209526479905,521,2209558573113,32.093208,False,False,False
motorcycle_5ab8604a14df,motorcycle,348,2209626479905,522,2209625246885,1.23302,False,False,False
motorcycle_5ab8604a14df,motorcycle,349,2209726479905,524,2209758595478,32.115573,False,False,False
motorcycle_5ab8604a14df,motorcycle,350,2209826479905,525,2209825257092,1.222813,False,False,False
motorcycle_5ab8604a14df,motorcycle,351,2209926479905,527,2209958624343,32.144438,False,False,False
motorcycle_5ab8604a14df,motorcycle,352,2210026479905,528,2210025292113,1.187792,False,False,False
motorcycle_5ab8604a14df,motorcycle,353,2210126479905,530,2210158658967,32.179062,False,False,False
motorcycle_5ab8604a14df,motorcycle,354,2210226479905,531,2210225339947,1.139958,False,False,False
motorcycle_5ab8604a14df,motorcycle,355,2210326479905,533,2210358650072,32.170167,False,False,False
motorcycle_5ab8604a14df,motorcycle,356,2210426479905,534,2210425286269,1.193636,False,False,False
motorcycle_5ab8604a14df,motorcycle,357,2210526479905,536,2210558552300,32.072395,False,False,False
motorcycle_5ab8604a14df,motorcycle,358,2210626479905,537,2210625188687,1.291218,False,False,False
motorcycle_5ab8604a14df,motorcycle,359,2210726479905,539,2210758499135,32.01923,False,False,False
motorcycle_5ab8604a14df,motorcycle,360,2210826479905,540,2210825173144,1.306761,False,False,False
motorcycle_5ab8604a14df,motorcycle,361,2210926479905,542,2210958496113,32.016208,False,False,False
motorcycle_5ab8604a14df,motorcycle,362,2211026479905,543,2211025157624,1.322281,False,False,False
motorcycle_5ab8604a14df,motorcycle,363,2211126479905,545,2211158512061,32.032156,False,False,False
motorcycle_5ab8604a14df,motorcycle,364,2211226479905,546,2211225198987,1.280918,False,False,False
motorcycle_5ab8604a14df,motorcycle,365,2211326479905,548,2211358559843,32.079938,False,False,False
motorcycle_5ab8604a14df,motorcycle,366,2211426479905,549,2211425240269,1.239636,False,False,False
motorcycle_5ab8604a14df,motorcycle,367,2211526479905,551,2211558607781,32.127876,False,False,False
motorcycle_5ab8604a14df,motorcycle,368,2211626479905,552,2211625288207,1.191698,False,False,False
motorcycle_5ab8604a14df,motorcycle,369,2211726479905,554,2211758636404,32.156499,False,False,False
motorcycle_5ab8604a14df,motorcycle,370,2211826479905,555,2211825310728,1.169177,False,False,False
motorcycle_5ab8604a14df,motorcycle,371,2211926479905,557,2211958640009,32.160104,False,False,False
motorcycle_5ab8604a14df,motorcycle,372,2212026479905,558,2212025294966,1.184939,False,False,False
motorcycle_5ab8604a14df,motorcycle,373,2212126479905,560,2212158617989,32.138084,False,False,False
motorcycle_5ab8604a14df,motorcycle,374,2212226479905,561,2212225279446,1.200459,False,False,False
motorcycle_5ab8604a14df,motorcycle,375,2212326479905,563,2212358602467,32.122562,False,False,False
motorcycle_5ab8604a14df,motorcycle,376,2212426479905,564,2212425263926,1.215979,False,False,False
motorcycle_5ab8604a14df,motorcycle,377,2212526479905,566,2212558586947,32.107042,False,False,False
motorcycle_5ab8604a14df,motorcycle,378,2212626479905,567,2212625248457,1.231448,False,False,False
motorcycle_5ab8604a14df,motorcycle,379,2212726479905,569,2212758571425,32.09152,False,False,False
motorcycle_5ab8604a14df,motorcycle,380,2212826479905,570,2212825232937,1.246968,False,False,False
motorcycle_5ab8604a14df,motorcycle,381,2212926479905,572,2212958555905,32.076,False,False,False
motorcycle_5ab8604a14df,motorcycle,382,2213026479905,573,2213025204758,1.275147,False,False,False
motorcycle_5ab8604a14df,motorcycle,383,2213126479905,575,2213158527623,32.047718,False,False,False
motorcycle_5ab8604a14df,motorcycle,384,2213226479905,576,2213225189082,1.290823,False,False,False
motorcycle_5ab8604a14df,motorcycle,385,2213326479905,578,2213358512103,32.032198,False,False,False
motorcycle_5ab8604a14df,motorcycle,386,2213426479905,579,2213425173560,1.306345,False,False,False
motorcycle_5ab8604a14df,motorcycle,387,2213526479905,581,2213558515841,32.035936,False,False,False
motorcycle_5ab8604a14df,motorcycle,388,2213626479905,582,2213625170853,1.309052,False,False,False
motorcycle_5ab8604a14df,motorcycle,389,2213726479905,584,2213758493821,32.013916,False,False,False
motorcycle_5ab8604a14df,motorcycle,390,2213826479905,585,2213825155333,1.324572,False,False,False
motorcycle_5ab8604a14df,motorcycle,391,2213926479905,587,2213958478301,31.998396,False,False,False
motorcycle_5ab8604a14df,motorcycle,392,2214026479905,588,2214025127155,1.35275,False,False,False
motorcycle_5ab8604a14df,motorcycle,393,2214126479905,590,2214158437363,31.957458,False,False,False
motorcycle_5ab8604a14df,motorcycle,394,2214226479905,591,2214225105322,1.374583,False,False,False
motorcycle_5ab8604a14df,motorcycle,395,2214326479905,593,2214358428343,31.948438,False,False,False
motorcycle_5ab8604a14df,motorcycle,396,2214426479905,594,2214425089800,1.390105,False,False,False
motorcycle_5ab8604a14df,motorcycle,397,2214526479905,596,2214558412769,31.932864,False,False,False
motorcycle_5ab8604a14df,motorcycle,398,2214626479905,597,2214625074280,1.405625,False,False,False
motorcycle_5ab8604a14df,motorcycle,399,2214726479905,599,2214758397249,31.917344,False,False,False
motorcycle_5ab8604a14df,motorcycle,400,2214826479905,600,2214825058758,1.421147,False,False,False
motorcycle_5ab8604a14df,motorcycle,401,2214926479905,602,2214958381727,31.901822,False,False,False
motorcycle_5ab8604a14df,motorcycle,402,2215026479905,603,2215025043238,1.436667,False,False,False
motorcycle_5ab8604a14df,motorcycle,403,2215126479905,605,2215158366207,31.886302,False,False,False
motorcycle_5ab8604a14df,motorcycle,404,2215226479905,606,2215225027664,1.452241,False,False,False
motorcycle_5ab8604a14df,motorcycle,405,2215326479905,608,2215358350687,31.870782,False,False,False
motorcycle_5ab8604a14df,motorcycle,406,2215426479905,609,2215425012144,1.467761,False,False,False
motorcycle_5ab8604a14df,motorcycle,407,2215526479905,611,2215558335113,31.855208,False,False,False
motorcycle_5ab8604a14df,motorcycle,408,2215626479905,612,2215625009280,1.470625,False,False,False
motorcycle_5ab8604a14df,motorcycle,409,2215726479905,614,2215758325749,31.845844,False,False,False
motorcycle_5ab8604a14df,motorcycle,410,2215826479905,615,2215824987259,1.492646,False,False,False
motorcycle_5ab8604a14df,motorcycle,411,2215926479905,617,2215958310227,31.830322,False,False,False
motorcycle_5ab8604a14df,motorcycle,412,2216026479905,618,2216024971738,1.508167,False,False,False
motorcycle_5ab8604a14df,motorcycle,413,2216126479905,620,2216158307363,31.827458,False,False,False
motorcycle_5ab8604a14df,motorcycle,414,2216226479905,621,2216224962821,1.517084,False,False,False
motorcycle_5ab8604a14df,motorcycle,415,2216326479905,623,2216358285841,31.805936,False,False,False
motorcycle_5ab8604a14df,motorcycle,416,2216426479905,624,2216424947301,1.532604,False,False,False
motorcycle_5ab8604a14df,motorcycle,417,2216526479905,626,2216558270269,31.790364,False,False,False
motorcycle_5ab8604a14df,motorcycle,418,2216626479905,627,2216624931781,1.548124,False,False,False
motorcycle_5ab8604a14df,motorcycle,419,2216726479905,629,2216758254749,31.774844,False,False,False
motorcycle_5ab8604a14df,motorcycle,420,2216826479905,630,2216824916259,1.563646,False,False,False
motorcycle_5ab8604a14df,motorcycle,421,2216926479905,632,2216958239227,31.759322,False,False,False
motorcycle_5ab8604a14df,motorcycle,422,2217026479905,633,2217024900739,1.579166,False,False,False
motorcycle_5ab8604a14df,motorcycle,423,2217126479905,635,2217158223708,31.743803,False,False,False
motorcycle_5ab8604a14df,motorcycle,424,2217226479905,636,2217224885165,1.59474,False,False,False
motorcycle_5ab8604a14df,motorcycle,425,2217326479905,638,2217358195529,31.715624,False,False,False
motorcycle_5ab8604a14df,motorcycle,426,2217426479905,639,2217424837728,1.642177,False,False,False
motorcycle_5ab8604a14df,motorcycle,427,2217526479905,641,2217558154384,31.674479,False,False,False
motorcycle_5ab8604a14df,motorcycle,428,2217626479905,642,2217624822394,1.657511,False,False,False
motorcycle_5ab8604a14df,motorcycle,429,2217726479905,644,2217758145363,31.665458,False,False,False
motorcycle_5ab8604a14df,motorcycle,430,2217826479905,645,2217824806822,1.673083,False,False,False
motorcycle_5ab8604a14df,motorcycle,431,2217926479905,647,2217958148603,31.668698,False,False,False
motorcycle_5ab8604a14df,motorcycle,432,2218026479905,648,2218024804060,1.675845,False,False,False
motorcycle_5ab8604a14df,motorcycle,433,2218126479905,650,2218158127029,31.647124,False,False,False
motorcycle_5ab8604a14df,motorcycle,434,2218226479905,651,2218224788540,1.691365,False,False,False
motorcycle_5ab8604a14df,motorcycle,435,2218326479905,653,2218358124165,31.64426,False,False,False
motorcycle_5ab8604a14df,motorcycle,436,2218426479905,654,2218424791781,1.688124,False,False,False
motorcycle_5ab8604a14df,motorcycle,437,2218526479905,656,2218558114905,31.635,False,False,False
motorcycle_5ab8604a14df,motorcycle,438,2218626479905,657,2218624763759,1.716146,False,False,False
motorcycle_5ab8604a14df,motorcycle,439,2218726479905,659,2218758092727,31.612822,False,False,False
motorcycle_5ab8604a14df,motorcycle,440,2218826479905,660,2218824754186,1.725719,False,False,False
motorcycle_5ab8604a14df,motorcycle,441,2218926479905,662,2218958077155,31.59725,False,False,False
motorcycle_5ab8604a14df,motorcycle,442,2219026479905,663,2219024726008,1.753897,False,False,False
motorcycle_5ab8604a14df,motorcycle,443,2219126479905,665,2219158055477,31.575572,False,False,False
motorcycle_5ab8604a14df,motorcycle,444,2219226479905,666,2219224716936,1.762969,False,False,False
motorcycle_5ab8604a14df,motorcycle,445,2219326479905,668,2219358039905,31.56,False,False,False
motorcycle_5ab8604a14df,motorcycle,446,2219426479905,669,2219424701414,1.778491,False,False,False
motorcycle_5ab8604a14df,motorcycle,447,2219526479905,671,2219558005571,31.525666,False,False,False
motorcycle_5ab8604a14df,motorcycle,448,2219626479905,672,2219624673030,1.806875,False,False,False
motorcycle_5ab8604a14df,motorcycle,449,2219726479905,674,2219757995999,31.516094,False,False,False
motorcycle_5ab8604a14df,motorcycle,450,2219826479905,675,2219824644852,1.835053,False,False,False
motorcycle_5ab8604a14df,motorcycle,451,2219926479905,677,2219957942904,31.462999,False,False,False
motorcycle_5ab8604a14df,motorcycle,452,2220026479905,678,2220024604207,1.875698,False,False,False
motorcycle_5ab8604a14df,motorcycle,453,2220126479905,680,2220157933176,31.453271,False,False,False
motorcycle_5ab8604a14df,motorcycle,454,2220226479905,681,2220224594687,1.885218,False,False,False
motorcycle_5ab8604a14df,motorcycle,455,2220326479905,683,2220357917604,31.437699,False,False,False
motorcycle_5ab8604a14df,motorcycle,456,2220426479905,684,2220424579113,1.900792,False,False,False
motorcycle_5ab8604a14df,motorcycle,457,2220526479905,686,2220557902082,31.422177,False,False,False
motorcycle_5ab8604a14df,motorcycle,458,2220626479905,687,2220624563541,1.916364,False,False,False
motorcycle_5ab8604a14df,motorcycle,459,2220726479905,689,2220757873853,31.393948,False,False,False
motorcycle_5ab8604a14df,motorcycle,460,2220826479905,690,2220824541863,1.938042,False,False,False
motorcycle_5ab8604a14df,motorcycle,461,2220926479905,692,2220957864779,31.384874,False,False,False
motorcycle_5ab8604a14df,motorcycle,462,2221026479905,693,2221024526291,1.953614,False,False,False
motorcycle_5ab8604a14df,motorcycle,463,2221126479905,695,2221157861864,31.381959,False,False,False
motorcycle_5ab8604a14df,motorcycle,464,2221226479905,696,2221224542133,1.937772,False,False,False
motorcycle_5ab8604a14df,motorcycle,465,2221326479905,698,2221357859258,31.379353,False,False,False
motorcycle_5ab8604a14df,motorcycle,466,2221426479905,699,2221424520769,1.959136,False,False,False
motorcycle_5ab8604a14df,motorcycle,467,2221526479905,701,2221557818426,31.338521,False,False,False
motorcycle_5ab8604a14df,motorcycle,468,2221626479905,702,2221624467123,2.012782,False,False,False
motorcycle_5ab8604a14df,motorcycle,469,2221726479905,704,2221757783779,31.303874,False,False,False
motorcycle_5ab8604a14df,motorcycle,470,2221826479905,705,2221824438634,2.041271,False,False,False
motorcycle_5ab8604a14df,motorcycle,471,2221926479905,707,2221957768051,31.288146,False,False,False
motorcycle_5ab8604a14df,motorcycle,472,2222026479905,708,2222024429562,2.050343,False,False,False
motorcycle_5ab8604a14df,motorcycle,473,2222126479905,710,2222157752531,31.272626,False,False,False
motorcycle_5ab8604a14df,motorcycle,474,2222226479905,711,2222224413988,2.065917,False,False,False
motorcycle_5ab8604a14df,motorcycle,475,2222326479905,713,2222357736956,31.257051,False,False,False
motorcycle_5ab8604a14df,motorcycle,476,2222426479905,714,2222424398416,2.081489,False,False,False
motorcycle_5ab8604a14df,motorcycle,477,2222526479905,716,2222557721384,31.241479,False,False,False
motorcycle_5ab8604a14df,motorcycle,478,2222626479905,717,2222624382842,2.097063,False,False,False
motorcycle_5ab8604a14df,motorcycle,479,2222726479905,719,2222757718467,31.238562,False,False,False
motorcycle_5ab8604a14df,motorcycle,480,2222826479905,720,2222824386082,2.093823,False,False,False
motorcycle_5ab8604a14df,motorcycle,481,2222926479905,722,2222957740623,31.260718,False,False,False
motorcycle_5ab8604a14df,motorcycle,482,2223026479905,723,2223024389583,2.090322,False,False,False
motorcycle_5ab8604a14df,motorcycle,483,2223126479905,725,2223157712551,31.232646,False,False,False
motorcycle_5ab8604a14df,motorcycle,484,2223226479905,726,2223224374009,2.105896,False,False,False
motorcycle_5ab8604a14df,motorcycle,485,2223326479905,728,2223357665561,31.185656,False,False,False
motorcycle_5ab8604a14df,motorcycle,486,2223426479905,729,2223424314260,2.165645,False,False,False
motorcycle_5ab8604a14df,motorcycle,487,2223526479905,731,2223557618102,31.138197,False,False,False
motorcycle_5ab8604a14df,motorcycle,488,2223626479905,732,2223624260801,2.219104,False,False,False
motorcycle_5ab8604a14df,motorcycle,489,2223726479905,734,2223757501468,31.021563,False,False,False
motorcycle_5ab8604a14df,motorcycle,490,2223826479905,735,2223824112436,2.367469,False,False,False
motorcycle_5ab8604a14df,motorcycle,491,2223926479905,737,2223957239416,30.759511,False,False,False
motorcycle_5ab8604a14df,motorcycle,492,2224026479905,738,2224023812343,2.667562,False,False,False
motorcycle_5ab8604a14df,motorcycle,493,2224126479905,740,2224157103779,30.623874,False,False,False
motorcycle_5ab8604a14df,motorcycle,494,2224226479905,741,2224223796790,2.683115,False,False,False
motorcycle_5ab8604a14df,motorcycle,495,2224326479905,743,2224357157780,30.677875,False,False,False
motorcycle_5ab8604a14df,motorcycle,496,2224426479905,744,2224423806791,2.673114,False,False,False
motorcycle_5ab8604a14df,motorcycle,497,2224526479905,746,2224557129708,30.649803,False,False,False
motorcycle_5ab8604a14df,motorcycle,498,2224626479905,747,2224623791217,2.688688,False,False,False
motorcycle_5ab8604a14df,motorcycle,499,2224726479905,749,2224757114134,30.634229,False,False,False
motorcycle_5ab8604a14df,motorcycle,500,2224826479905,750,2224823725072,2.754833,False,False,False
motorcycle_5ab8604a14df,motorcycle,501,2224926479905,752,2224956851811,30.371906,False,False,False
motorcycle_5ab8604a14df,motorcycle,502,2225026479905,753,2225023405633,3.074272,False,False,False
motorcycle_5ab8604a14df,motorcycle,503,2225126479905,755,2225156583301,30.103396,False,False,False
motorcycle_5ab8604a14df,motorcycle,504,2225226479905,756,2225223194353,3.285552,False,False,False
motorcycle_5ab8604a14df,motorcycle,505,2225326479905,758,2225356409664,29.929759,False,False,False
motorcycle_5ab8604a14df,motorcycle,506,2225426479905,759,2225423014374,3.465531,False,False,False
motorcycle_5ab8604a14df,motorcycle,507,2225526479905,761,2225556355958,29.876053,False,False,False
motorcycle_5ab8604a14df,motorcycle,508,2225626479905,762,2225623017415,3.46249,False,False,False
motorcycle_5ab8604a14df,motorcycle,509,2225726479905,764,2225756340332,29.860427,False,False,False
motorcycle_5ab8604a14df,motorcycle,510,2225826479905,765,2225823001843,3.478062,False,False,False
motorcycle_5ab8604a14df,motorcycle,511,2225926479905,767,2225956324759,29.844854,False,False,False
motorcycle_5ab8604a14df,motorcycle,512,2226026479905,768,2226022986269,3.493636,False,False,False
motorcycle_5ab8604a14df,motorcycle,513,2226126479905,770,2226156701550,30.221645,False,False,False
motorcycle_5ab8604a14df,motorcycle,514,2226226479905,771,2226223559070,2.920835,False,False,False
motorcycle_5ab8604a14df,motorcycle,515,2226326479905,773,2226357122155,30.64225,False,False,False
motorcycle_5ab8604a14df,motorcycle,516,2226426479905,774,2226423859405,2.6205,False,False,False
motorcycle_5ab8604a14df,motorcycle,517,2226526479905,776,2226557238977,30.759072,False,False,False
motorcycle_5ab8604a14df,motorcycle,518,2226626479905,777,2226623907009,2.572896,False,False,False
motorcycle_5ab8604a14df,motorcycle,519,2226726479905,779,2226757217238,30.737333,False,False,False
motorcycle_5ab8604a14df,motorcycle,520,2226826479905,780,2226823891352,2.588553,False,False,False
motorcycle_5ab8604a14df,motorcycle,521,2226926479905,782,2226957265207,30.785302,False,False,False
motorcycle_5ab8604a14df,motorcycle,522,2227026479905,783,2227023932925,2.54698,False,False,False
motorcycle_5ab8604a14df,motorcycle,523,2227126479905,785,2227157242894,30.762989,False,False,False
motorcycle_5ab8604a14df,motorcycle,524,2227226479905,786,2227223904353,2.575552,False,False,False
motorcycle_5ab8604a14df,motorcycle,525,2227326479905,788,2227357151780,30.671875,False,False,False
motorcycle_5ab8604a14df,motorcycle,526,2227426479905,789,2227423768905,2.711,False,False,False
motorcycle_5ab8604a14df,motorcycle,527,2227526479905,791,2227557072832,30.592927,False,False,False
motorcycle_5ab8604a14df,motorcycle,528,2227626479905,792,2227623746789,2.733116,False,False,False
motorcycle_5ab8604a14df,motorcycle,529,2227726479905,794,2227757145749,30.665844,False,False,False
motorcycle_5ab8604a14df,motorcycle,530,2227826479905,795,2227823826331,2.653574,False,False,False
motorcycle_5ab8604a14df,motorcycle,531,2227926479905,797,2227957167977,30.688072,False,False,False
motorcycle_5ab8604a14df,motorcycle,532,2228026479905,798,2228023816936,2.662969,False,False,False
motorcycle_5ab8604a14df,motorcycle,533,2228126479905,800,2228157139905,30.66,False,False,False
motorcycle_5ab8604a14df,motorcycle,534,2228226479905,801,2228223801364,2.678541,False,False,False
motorcycle_5ab8604a14df,motorcycle,535,2228326479905,803,2228357206478,30.726573,False,False,False
motorcycle_5ab8604a14df,motorcycle,536,2228426479905,804,2228423912320,2.567585,False,False,False
motorcycle_5ab8604a14df,motorcycle,537,2228526479905,806,2228557285697,30.805792,False,False,False
motorcycle_5ab8604a14df,motorcycle,538,2228626479905,807,2228623909050,2.570855,False,False,False
motorcycle_5ab8604a14df,motorcycle,539,2228726479905,809,2228757156165,30.67626,False,False,False
motorcycle_5ab8604a14df,motorcycle,540,2228826479905,810,2228823805208,2.674697,False,False,False
motorcycle_5ab8604a14df,motorcycle,541,2228926479905,812,2228957147176,30.667271,False,False,False
motorcycle_5ab8604a14df,motorcycle,542,2229026479905,813,2229023846550,2.633355,False,False,False
motorcycle_5ab8604a14df,motorcycle,543,2229126479905,815,2229157340228,30.860323,False,False,False
motorcycle_5ab8604a14df,motorcycle,544,2229226479905,816,2229224058643,2.421262,False,False,False
motorcycle_5ab8604a14df,motorcycle,545,2229326479905,818,2229357393916,30.914011,False,False,False
motorcycle_5ab8604a14df,motorcycle,546,2229426479905,819,2229424061633,2.418272,False,False,False
motorcycle_5ab8604a14df,motorcycle,547,2229526479905,821,2229557372102,30.892197,False,False,False
motorcycle_5ab8604a14df,motorcycle,548,2229626479905,822,2229624033561,2.446344,False,False,False
motorcycle_5ab8604a14df,motorcycle,549,2229726479905,824,2229757356478,30.876573,False,False,False
motorcycle_5ab8604a14df,motorcycle,550,2229826479905,825,2229824017987,2.461918,False,False,False
motorcycle_5ab8604a14df,motorcycle,551,2229926479905,827,2229957359718,30.879813,False,False,False
motorcycle_5ab8604a14df,motorcycle,552,2230126479905,829,2230157338092,30.858187,False,False,False
motorcycle_5ab8604a14df,motorcycle,553,2230226479905,830,2230223986947,2.492958,False,False,False
motorcycle_5ab8604a14df,motorcycle,554,2230326479905,832,2230357284447,30.804542,False,False,False
motorcycle_5ab8604a14df,motorcycle,555,2230426479905,833,2230423945748,2.534157,False,False,False
motorcycle_5ab8604a14df,motorcycle,556,2230526479905,835,2230557249748,30.769843,False,False,False
motorcycle_5ab8604a14df,motorcycle,557,2230626479905,836,2230623917760,2.562145,False,False,False
motorcycle_5ab8604a14df,motorcycle,558,2230726479905,838,2230757240676,30.760771,False,False,False
motorcycle_5ab8604a14df,motorcycle,559,2230826479905,839,2230823902134,2.577771,False,False,False
motorcycle_5ab8604a14df,motorcycle,560,2230926479905,841,2230957218946,30.739041,False,False,False
motorcycle_5ab8604a14df,motorcycle,561,2231026479905,842,2231023880405,2.5995,False,False,False
motorcycle_5ab8604a14df,motorcycle,562,2231126479905,844,2231157184062,30.704157,False,False,False
motorcycle_5ab8604a14df,motorcycle,563,2231226479905,845,2231223839363,2.640542,False,False,False
motorcycle_5ab8604a14df,motorcycle,564,2231326479905,847,2231357130759,30.650854,False,False,False
motorcycle_5ab8604a14df,motorcycle,565,2231426479905,848,2231423779406,2.700499,False,False,False
motorcycle_5ab8604a14df,motorcycle,566,2231526479905,850,2231557108718,30.628813,False,False,False
motorcycle_5ab8604a14df,motorcycle,567,2231626479905,851,2231623770175,2.70973,False,False,False
motorcycle_5ab8604a14df,motorcycle,568,2231726479905,853,2231757074331,30.594426,False,False,False
motorcycle_5ab8604a14df,motorcycle,569,2231826479905,854,2231823729135,2.75077,False,False,False
motorcycle_5ab8604a14df,motorcycle,570,2231926479905,856,2231957039791,30.559886,False,False,False
motorcycle_5ab8604a14df,motorcycle,571,2232026479905,857,2232023694644,2.785261,False,False,False
motorcycle_5ab8604a14df,motorcycle,572,2232126479905,859,2232157005300,30.525395,False,False,False
motorcycle_5ab8604a14df,motorcycle,573,2232226479905,860,2232223660103,2.819802,False,False,False
