recording_id,domain,stream_label,stream_id,index_before,index_after,t_before_ns,t_after_ns,dt_ms,periods,missing_estimate,over_1p5_periods,over_2_periods,over_250ms,non_monotonic
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,217,218,2184020822132,2184022475518,1.653386,12.967835041843465,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,218,219,2184022475518,2184024129632,1.654114,12.973544890548162,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,219,220,2184024129632,2184025782808,1.653176,12.966187970101727,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,220,221,2184025782808,2184027436455,1.653647,12.969882116722484,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,221,222,2184027436455,2184029090569,1.654114,12.973544890548162,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,222,223,2184029090569,2184029302393,0.211824,1.661377736295971,1,True,False,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,231,232,2184029870518,2184030110569,0.240051,1.8827677079820233,1,True,False,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,239,240,2184030536455,2185018740257,988.203802,7750.678844539957,7750,True,True,True,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,240,241,2185018740257,2185020400621,1.660364,13.022564882861827,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,241,242,2185020400621,2185022054789,1.654168,12.973968423281752,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,242,243,2185022054789,2185023709423,1.654634,12.977623353908658,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,243,244,2185023709423,2185025375100,1.665677,13.064235797927827,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,244,245,2185025375100,2185027029215,1.654115,12.973552733746931,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,245,246,2185027029215,2185028683121,1.653906,12.971913505203963,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,255,256,2185029397549,2185029640100,0.242551,1.9023757049074894,1,True,False,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,263,264,2185030064944,2186018355517,988.290573,7751.359406740445,7750,True,True,True,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,264,265,2186018355517,2186020015673,1.660156,13.020933497517628,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,265,266,2186020015673,2186021670101,1.654428,12.976007654962,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,266,267,2186021670101,2186023324735,1.654634,12.977623353908658,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,267,268,2186023324735,2186024978903,1.654168,12.973968423281752,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,268,269,2186024978903,2186026631767,1.652864,12.963740892085427,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,269,270,2186026631767,2186028285152,1.653385,12.967827198644695,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,279,280,2186028999111,2186029240412,0.241301,1.8925717064447565,1,True,False,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,285,286,2186029526455,2186029834320,0.307865,2.4146463893834462,1,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,287,288,2186029845778,2187017969058,988.12328,7750.047294488584,7749,True,True,True,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,288,289,2187017969058,2187019629736,1.660678,13.025027647275666,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,289,290,2187019629736,2187021284892,1.655156,12.981717503666696,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,290,291,2187021284892,2187022938277,1.653385,12.967827198644695,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,291,292,2187022938277,2187024591663,1.653386,12.967835041843465,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,292,293,2187024591663,2187026245569,1.653906,12.971913505203963,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,293,294,2187026245569,2187027898695,1.653126,12.965795810163216,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,303,304,2187028609632,2187028851456,0.241824,1.8966736994015638,1,True,False,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,311,312,2187029278537,2188017582862,988.304325,7751.467266409933,7750,True,True,True,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,312,313,2188017582862,2188019240778,1.657916,13.00336473227241,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,313,314,2188019240778,2188020894423,1.653645,12.969866430324943,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,314,315,2188020894423,2188022549580,1.655157,12.981725346865465,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,315,316,2188022549580,2188024202704,1.653124,12.965780123765677,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,316,317,2188024202704,2188025867391,1.664687,13.056471031145342,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,317,318,2188025867391,2188027521767,1.654376,12.97559980862595,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,327,328,2188028245464,2188028486768,0.241304,1.892595236041067,1,True,False,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,335,336,2188028924372,2189017212184,988.287812,7751.3377516686405,7750,True,True,True,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,336,337,2189017212184,2189018868329,1.656145,12.98947442725041,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,337,338,2189018868329,2189020522706,1.654377,12.97560765182472,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,338,339,2189020522706,2189022176351,1.653645,12.969866430324943,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,339,340,2189022176351,2189023828746,1.652395,12.96006243186221,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,340,341,2189023828746,2189025482653,1.653907,12.971921348402732,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,341,342,2189025482653,2189027139059,1.656406,12.991521502129428,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,342,343,2189027139059,2189027373383,0.234324,1.8378497086251657,1,True,False,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,343,344,2189027373383,2189027606923,0.23354,1.8317006407893395,1,True,False,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,351,352,2189028106559,2189028347081,0.240522,1.8864618546027812,1,True,False,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,359,360,2189028772443,2190016809215,988.036772,7749.368795049373,7748,True,True,True,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,360,361,2190016809215,2190018469371,1.660156,13.020933497517628,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,361,362,2190018469371,2190020124789,1.655418,12.983772421744485,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,362,363,2190020124789,2190021776663,1.651874,12.955976125302943,12,True,True,False,False
motorcycle_5ab8604a14df,motorcycle,temperature,246-1,363,364,2190021776663,2190023430829,1.654166,12.973952736884211,12,True,True,False,False
