recording_id,source_frame_index,timestamp_ns,side,agreement_case,agreement_label,state_candidate,hand_tracking_valid,landmarks_in_frame,landmarks_total,tracking_dt_ms,proxy_available,proxy_mask_present,proxy_mask_present_before_plausibility,proxy_implausible_detections,proxy_score,proxy_area_fraction,proxy_raw_area_fraction,proxy_tracking_overlap,local_blur_variance,reference_blur_variance,proxy_persisted_frames
motorcycle_5ab8604a14df,13958,3105355005466,right,4,hand not visible but a false mask is present,uncertain,False,0,0,39.636534,True,True,True,0,0.3199707269668579,0.004226439804316789,0.004226439804316789,,,,4
motorcycle_5ab8604a14df,13959,3105421666926,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,-27.024926,True,True,True,0,0.32766830921173096,0.005273289871504157,0.004441649344923154,,,,0
motorcycle_5ab8604a14df,13959,3105421666926,right,4,hand not visible but a false mask is present,uncertain,False,0,0,-27.024926,True,True,True,0,0.32766830921173096,0.005273289871504157,0.004441649344923154,,,,5
motorcycle_5ab8604a14df,13960,3105488328331,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,6.313669,True,True,True,0,0.35042136907577515,0.013077916351725876,0.007736717372134039,,,,0
motorcycle_5ab8604a14df,13960,3105488328331,right,4,hand not visible but a false mask is present,uncertain,False,0,0,6.313669,True,True,True,0,0.35042136907577515,0.013077916351725876,0.007736717372134039,,,,6
motorcycle_5ab8604a14df,13961,3105554964478,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,39.679522,True,True,True,0,0.2782568037509918,0.045226481796422274,0.045226481796422274,,,,0
motorcycle_5ab8604a14df,13961,3105554964478,right,4,hand not visible but a false mask is present,uncertain,False,0,0,39.679522,True,True,True,0,0.2782568037509918,0.045226481796422274,0.045226481796422274,,,,7
motorcycle_5ab8604a14df,13962,3105621562550,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,-26.91855,True,True,True,0,0.28378137946128845,0.019153649113966574,0.019153649113966574,,,,0
motorcycle_5ab8604a14df,13962,3105621562550,right,9,mask propagated for too long,uncertain,False,0,0,-26.91855,True,True,True,0,0.28378137946128845,0.019153649113966574,0.019153649113966574,,,,8
motorcycle_5ab8604a14df,13963,3105688084977,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,6.558023,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13963,3105688084977,right,3,hand not visible and proxy absent,not_visible,False,0,0,6.558023,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13964,3105754657906,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,39.985094,True,True,True,0,0.25534364581108093,0.006659029352481733,0.006659029352481733,,,,0
motorcycle_5ab8604a14df,13964,3105754657906,right,4,hand not visible but a false mask is present,uncertain,False,0,0,39.985094,True,True,True,0,0.25534364581108093,0.006659029352481733,0.006659029352481733,,,,1
motorcycle_5ab8604a14df,13965,3105821306665,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,-26.663665,True,True,True,0,0.25091278553009033,0.0038107835726883346,0.0038107835726883346,,,,0
motorcycle_5ab8604a14df,13965,3105821306665,right,4,hand not visible but a false mask is present,uncertain,False,0,0,-26.663665,True,True,True,0,0.25091278553009033,0.0038107835726883346,0.0038107835726883346,,,,2
motorcycle_5ab8604a14df,13966,3105888018571,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,6.624429,True,True,True,0,0.29665425419807434,0.021763064793818763,0.010166682413706224,,,,0
motorcycle_5ab8604a14df,13966,3105888018571,right,4,hand not visible but a false mask is present,uncertain,False,0,0,6.624429,True,True,True,0,0.29665425419807434,0.021763064793818763,0.010166682413706224,,,,3
motorcycle_5ab8604a14df,13967,3105954781175,left,7,blurred hand,motion_blurred,True,5,21,39.864825,True,True,True,0,0.31658050417900085,0.007109132233140169,0.0037727282270933063,0.0,2.468094825744629,18.341310501098633,0
motorcycle_5ab8604a14df,13967,3105954781175,right,4,hand not visible but a false mask is present,uncertain,False,0,0,39.864825,True,True,True,0,0.31658050417900085,0.007109132233140169,0.0037727282270933063,,,18.341310501098633,4
motorcycle_5ab8604a14df,13968,3106021594425,left,7,blurred hand,motion_blurred,True,5,21,-26.948425,True,True,True,0,0.2806163728237152,0.0032258466658268248,0.0032258466658268248,0.0,2.3520452976226807,15.84288501739502,0
motorcycle_5ab8604a14df,13968,3106021594425,right,4,hand not visible but a false mask is present,uncertain,False,0,0,-26.948425,True,True,True,0,0.2806163728237152,0.0032258466658268248,0.0032258466658268248,,,15.84288501739502,5
motorcycle_5ab8604a14df,13969,3106088344519,left,7,blurred hand,motion_blurred,True,8,21,6.297481,True,True,True,0,0.270480215549469,0.013145825459813555,0.006858491853531536,0.30702402257300654,1.716431975364685,13.823165893554688,0
motorcycle_5ab8604a14df,13969,3106088344519,right,4,hand not visible but a false mask is present,uncertain,False,0,0,6.297481,True,True,True,0,0.270480215549469,0.013145825459813555,0.006858491853531536,,,13.823165893554688,6
motorcycle_5ab8604a14df,13970,3106155012124,left,7,blurred hand,motion_blurred,True,4,21,39.657876,True,True,True,0,0.32167303562164307,0.0032917873939699335,0.0032917873939699335,0.0,1.6868802309036255,12.416723251342773,0
motorcycle_5ab8604a14df,13970,3106155012124,right,4,hand not visible but a false mask is present,uncertain,False,0,0,39.657876,True,True,True,0,0.32167303562164307,0.0032917873939699335,0.0032917873939699335,,,12.416723251342773,7
motorcycle_5ab8604a14df,13971,3106221673654,left,7,blurred hand,motion_blurred,True,4,21,-27.003654,True,True,True,0,0.2950267493724823,0.0034003763542454018,0.0034003763542454018,0.0,1.4991681575775146,11.447906494140625,0
motorcycle_5ab8604a14df,13971,3106221673654,right,9,mask propagated for too long,uncertain,False,0,0,-27.003654,True,True,True,0,0.2950267493724823,0.0034003763542454018,0.0034003763542454018,,,11.447906494140625,8
motorcycle_5ab8604a14df,13972,3106288347478,left,7,blurred hand,motion_blurred,True,2,21,6.294522,True,True,True,0,0.30569732189178467,0.010693880175527002,0.0066262230200722265,0.22977292334531585,1.3552932739257812,10.905542373657227,0
motorcycle_5ab8604a14df,13972,3106288347478,right,9,mask propagated for too long,uncertain,False,0,0,6.294522,True,True,True,0,0.30569732189178467,0.010693880175527002,0.0066262230200722265,,,10.905542373657227,9
motorcycle_5ab8604a14df,13973,3106354989937,left,7,blurred hand,motion_blurred,True,1,21,39.652063,True,True,True,0,0.2568320035934448,0.0034774712354077434,0.0034774712354077434,0.0,2.4263718128204346,10.816770553588867,0
motorcycle_5ab8604a14df,13973,3106354989937,right,9,mask propagated for too long,uncertain,False,0,0,39.652063,True,True,True,0,0.2568320035934448,0.0034774712354077434,0.0034774712354077434,,,10.816770553588867,10
motorcycle_5ab8604a14df,13974,3106421537593,left,7,blurred hand,motion_blurred,True,1,21,-26.895593,True,True,True,0,0.29421496391296387,0.015627952569916857,0.015627952569916857,0.0,1.350056767463684,11.984041213989258,0
motorcycle_5ab8604a14df,13974,3106421537593,right,9,mask propagated for too long,uncertain,False,0,0,-26.895593,True,True,True,0,0.29421496391296387,0.015627952569916857,0.015627952569916857,,,11.984041213989258,11
motorcycle_5ab8604a14df,13975,3106488116936,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,6.526064,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13975,3106488116936,right,3,hand not visible and proxy absent,not_visible,False,0,0,6.526064,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13976,3106554771956,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,39.870044,True,True,True,0,0.29746994376182556,0.0134023709792559,0.009742168472327202,,,,0
motorcycle_5ab8604a14df,13976,3106554771956,right,4,hand not visible but a false mask is present,uncertain,False,0,0,39.870044,True,True,True,0,0.29746994376182556,0.0134023709792559,0.009742168472327202,,,,1
motorcycle_5ab8604a14df,13977,3106621534644,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,-26.892644,True,True,True,0,0.32167303562164307,0.00677910052910053,0.0061180529310489624,,,,0
motorcycle_5ab8604a14df,13977,3106621534644,right,4,hand not visible but a false mask is present,uncertain,False,0,0,-26.892644,True,True,True,0,0.32167303562164307,0.00677910052910053,0.0061180529310489624,,,,2
motorcycle_5ab8604a14df,13978,3106688265749,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,6.377251,True,True,True,0,0.332852303981781,0.04471207850424121,0.03394996115730243,,,,0
motorcycle_5ab8604a14df,13978,3106688265749,right,4,hand not visible but a false mask is present,uncertain,False,0,0,6.377251,True,True,True,0,0.332852303981781,0.04471207850424121,0.03394996115730243,,,,3
motorcycle_5ab8604a14df,13979,3106754939883,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,39.702117,True,True,True,0,0.3729618787765503,0.04818987780297305,0.03681198559670782,,,,0
motorcycle_5ab8604a14df,13979,3106754939883,right,4,hand not visible but a false mask is present,uncertain,False,0,0,39.702117,True,True,True,0,0.3729618787765503,0.04818987780297305,0.03681198559670782,,,,4
motorcycle_5ab8604a14df,13980,3106821607759,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,-26.965759,True,True,True,0,0.34510529041290283,0.049270518392542206,0.0344574751196775,,,,0
motorcycle_5ab8604a14df,13980,3106821607759,right,4,hand not visible but a false mask is present,uncertain,False,0,0,-26.965759,True,True,True,0,0.34510529041290283,0.049270518392542206,0.0344574751196775,,,,5
motorcycle_5ab8604a14df,13981,3106888275478,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,6.369522,True,True,True,0,0.36206647753715515,0.01266160399344923,0.006616381120349375,,,,0
motorcycle_5ab8604a14df,13981,3106888275478,right,4,hand not visible but a false mask is present,uncertain,False,0,0,6.369522,True,True,True,0,0.36206647753715515,0.01266160399344923,0.006616381120349375,,,,6
motorcycle_5ab8604a14df,13982,3106954923884,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,39.718116,True,True,True,0,0.3319854736328125,0.048875530150331734,0.03944764634248761,,,,0
motorcycle_5ab8604a14df,13982,3106954923884,right,4,hand not visible but a false mask is present,uncertain,False,0,0,39.718116,True,True,True,0,0.3319854736328125,0.048875530150331734,0.03944764634248761,,,,7
motorcycle_5ab8604a14df,13983,3107021522114,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,-26.880114,True,True,True,0,0.34775856137275696,0.012361426051902243,0.007284318048206937,,,,0
motorcycle_5ab8604a14df,13983,3107021522114,right,9,mask propagated for too long,uncertain,False,0,0,-26.880114,True,True,True,0,0.34775856137275696,0.012361426051902243,0.007284318048206937,,,,8
motorcycle_5ab8604a14df,13984,3107088114374,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,6.527626,True,True,True,0,0.2925952970981598,0.006681009595196103,0.006681009595196103,,,,0
motorcycle_5ab8604a14df,13984,3107088114374,right,9,mask propagated for too long,uncertain,False,0,0,6.527626,True,True,True,0,0.2925952970981598,0.006681009595196103,0.006681009595196103,,,,9
motorcycle_5ab8604a14df,13985,3107154737842,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,39.916158,True,True,True,0,0.2628418207168579,0.005533116024187453,0.005533116024187453,,,,0
motorcycle_5ab8604a14df,13985,3107154737842,right,9,mask propagated for too long,uncertain,False,0,0,39.916158,True,True,True,0,0.2628418207168579,0.005533116024187453,0.005533116024187453,,,,10
motorcycle_5ab8604a14df,13986,3107221392676,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,-26.738676,True,True,True,0,0.3302551507949829,0.010263133030990173,0.005764400667674478,,,,0
motorcycle_5ab8604a14df,13986,3107221392676,right,9,mask propagated for too long,uncertain,False,0,0,-26.738676,True,True,True,0,0.3302551507949829,0.010263133030990173,0.005764400667674478,,,,11
motorcycle_5ab8604a14df,13987,3107288142810,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,6.50019,True,True,True,0,0.31153160333633423,0.0633910199882422,0.034667435647098344,,,,0
motorcycle_5ab8604a14df,13987,3107288142810,right,9,mask propagated for too long,uncertain,False,0,0,6.50019,True,True,True,0,0.31153160333633423,0.0633910199882422,0.034667435647098344,,,,12
motorcycle_5ab8604a14df,13988,3107354911832,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,39.731168,True,True,True,0,0.2658804655075073,0.004520056479381876,0.004520056479381876,,,,0
motorcycle_5ab8604a14df,13988,3107354911832,right,9,mask propagated for too long,uncertain,False,0,0,39.731168,True,True,True,0,0.2658804655075073,0.004520056479381876,0.004520056479381876,,,,13
motorcycle_5ab8604a14df,13989,3107421579176,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,-26.936176,True,True,True,0,0.25091278553009033,0.004474783740656757,0.004474783740656757,,,,0
motorcycle_5ab8604a14df,13989,3107421579176,right,9,mask propagated for too long,uncertain,False,0,0,-26.936176,True,True,True,0,0.25091278553009033,0.004474783740656757,0.004474783740656757,,,,14
motorcycle_5ab8604a14df,13990,3107488240998,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,6.404002,True,True,True,0,0.27125170826911926,0.0010639093600403125,0.0010639093600403125,,,,0
motorcycle_5ab8604a14df,13990,3107488240998,right,9,mask propagated for too long,uncertain,False,0,0,6.404002,True,True,True,0,0.27125170826911926,0.0010639093600403125,0.0010639093600403125,,,,15
motorcycle_5ab8604a14df,13991,3107554870801,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,39.773199,True,True,True,0,0.3132096529006958,0.016882466721256404,0.014955750818846057,,,,0
motorcycle_5ab8604a14df,13991,3107554870801,right,9,mask propagated for too long,uncertain,False,0,0,39.773199,True,True,True,0,0.3132096529006958,0.016882466721256404,0.014955750818846057,,,,16
motorcycle_5ab8604a14df,13992,3107621449717,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,-26.805717,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13992,3107621449717,right,3,hand not visible and proxy absent,not_visible,False,0,0,-26.805717,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,13993,3107688003904,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,6.639096,True,True,True,0,0.33895185589790344,0.025796931426891746,0.01799755395985555,,,,0
motorcycle_5ab8604a14df,13993,3107688003904,right,4,hand not visible but a false mask is present,uncertain,False,0,0,6.639096,True,True,True,0,0.33895185589790344,0.025796931426891746,0.01799755395985555,,,,1
motorcycle_5ab8604a14df,13994,3107754640218,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,40.001782,True,True,True,0,0.31742626428604126,0.006441195305282607,0.004346839044259679,,,,0
motorcycle_5ab8604a14df,13994,3107754640218,right,4,hand not visible but a false mask is present,uncertain,False,0,0,40.001782,True,True,True,0,0.31742626428604126,0.006441195305282607,0.004346839044259679,,,,2
motorcycle_5ab8604a14df,13995,3107821352123,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,-26.710123,True,True,True,1,0.3073579967021942,0.007634361615016377,0.005454708889728731,,,,0
motorcycle_5ab8604a14df,13995,3107821352123,right,4,hand not visible but a false mask is present,uncertain,False,0,0,-26.710123,True,True,True,1,0.3073579967021942,0.007634361615016377,0.005454708889728731,,,,3
motorcycle_5ab8604a14df,13996,3107888089415,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,6.563585,True,True,True,0,0.3225259780883789,0.04852023757033678,0.03202718201478122,,,,0
motorcycle_5ab8604a14df,13996,3107888089415,right,4,hand not visible but a false mask is present,uncertain,False,0,0,6.563585,True,True,True,0,0.3225259780883789,0.04852023757033678,0.03202718201478122,,,,4
motorcycle_5ab8604a14df,13997,3107954776103,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,39.865897,True,True,True,0,0.31153160333633423,0.04836145492147476,0.03277746283698665,,,,0
motorcycle_5ab8604a14df,13997,3107954776103,right,4,hand not visible but a false mask is present,uncertain,False,0,0,39.865897,True,True,True,0,0.31153160333633423,0.04836145492147476,0.03277746283698665,,,,5
motorcycle_5ab8604a14df,13998,3108021431321,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,-26.789321,True,True,True,0,0.33111974596977234,0.04158137020240195,0.030066019463340893,,,,0
motorcycle_5ab8604a14df,13998,3108021431321,right,4,hand not visible but a false mask is present,uncertain,False,0,0,-26.789321,True,True,True,0,0.33111974596977234,0.04158137020240195,0.030066019463340893,,,,6
motorcycle_5ab8604a14df,13999,3108088079728,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,6.564272,True,True,True,0,0.27904197573661804,0.036010526895943556,0.027404769778281685,,,,0
motorcycle_5ab8604a14df,13999,3108088079728,right,4,hand not visible but a false mask is present,uncertain,False,0,0,6.564272,True,True,True,0,0.27904197573661804,0.036010526895943556,0.027404769778281685,,,,7
motorcycle_5ab8604a14df,14000,3108154715873,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,39.927127,True,True,True,0,0.32338011264801025,0.04651642678676409,0.02910315360712186,,,,0
motorcycle_5ab8604a14df,14000,3108154715873,right,9,mask propagated for too long,uncertain,False,0,0,39.927127,True,True,True,0,0.32338011264801025,0.04651642678676409,0.02910315360712186,,,,8
motorcycle_5ab8604a14df,14001,3108221339708,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,-26.696708,True,True,True,0,0.29665425419807434,0.02641139403292181,0.019298653103216594,,,,0
motorcycle_5ab8604a14df,14001,3108221339708,right,9,mask propagated for too long,uncertain,False,0,0,-26.696708,True,True,True,0,0.29665425419807434,0.02641139403292181,0.019298653103216594,,,,9
motorcycle_5ab8604a14df,14002,3108287962936,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,6.680064,True,True,True,0,0.35667070746421814,0.019610641324431004,0.014043406714537666,,,,0
motorcycle_5ab8604a14df,14002,3108287962936,right,9,mask propagated for too long,uncertain,False,0,0,6.680064,True,True,True,0,0.35667070746421814,0.019610641324431004,0.014043406714537666,,,,10
motorcycle_5ab8604a14df,14003,3108354605269,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,40.037731,True,True,True,0,0.34334173798561096,0.005810657596371882,0.003980720374569581,,,,0
motorcycle_5ab8604a14df,14003,3108354605269,right,9,mask propagated for too long,uncertain,False,0,0,40.037731,True,True,True,0,0.34334173798561096,0.005810657596371882,0.003980720374569581,,,,11
motorcycle_5ab8604a14df,14004,3108421292228,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,-26.649228,True,True,True,0,0.32766830921173096,0.007638298374905518,0.00428089831611657,,,,0
motorcycle_5ab8604a14df,14004,3108421292228,right,9,mask propagated for too long,uncertain,False,0,0,-26.649228,True,True,True,0,0.32766830921173096,0.007638298374905518,0.00428089831611657,,,,12
motorcycle_5ab8604a14df,14005,3108487978946,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,6.663054,True,True,True,0,0.29992473125457764,0.03338339579659024,0.024706448937599733,,,,0
motorcycle_5ab8604a14df,14005,3108487978946,right,9,mask propagated for too long,uncertain,False,0,0,6.663054,True,True,True,0,0.29992473125457764,0.03338339579659024,0.024706448937599733,,,,13
motorcycle_5ab8604a14df,14006,3108554665821,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,39.979179,True,True,True,0,0.2727987766265869,0.039410575186864874,0.025900599437305785,,,,0
motorcycle_5ab8604a14df,14006,3108554665821,right,9,mask propagated for too long,uncertain,False,0,0,39.979179,True,True,True,0,0.2727987766265869,0.039410575186864874,0.025900599437305785,,,,14
motorcycle_5ab8604a14df,14007,3108621346145,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,-26.701145,True,True,True,0,0.30985841155052185,0.028792149575879736,0.02507650436717897,,,,0
motorcycle_5ab8604a14df,14007,3108621346145,right,9,mask propagated for too long,uncertain,False,0,0,-26.701145,True,True,True,0,0.30985841155052185,0.028792149575879736,0.02507650436717897,,,,15
motorcycle_5ab8604a14df,14008,3108687988602,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,6.654398,True,True,True,0,0.3259495198726654,0.032598012198706644,0.020382902389350803,,,,0
motorcycle_5ab8604a14df,14008,3108687988602,right,9,mask propagated for too long,uncertain,False,0,0,6.654398,True,True,True,0,0.3259495198726654,0.032598012198706644,0.020382902389350803,,,,16
motorcycle_5ab8604a14df,14009,3108754650009,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,39.991991,True,True,True,0,0.2991051971912384,0.06668051093894348,0.038260385172587556,,,,0
motorcycle_5ab8604a14df,14009,3108754650009,right,9,mask propagated for too long,uncertain,False,0,0,39.991991,True,True,True,0,0.2991051971912384,0.06668051093894348,0.038260385172587556,,,,17
motorcycle_5ab8604a14df,14010,3108821248238,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,-26.606238,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,14010,3108821248238,right,3,hand not visible and proxy absent,not_visible,False,0,0,-26.606238,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,14011,3108887890572,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,6.761428,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,14011,3108887890572,right,3,hand not visible and proxy absent,not_visible,False,0,0,6.761428,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,14012,3108954564873,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,40.078127,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,14012,3108954564873,right,3,hand not visible and proxy absent,not_visible,False,0,0,40.078127,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,14013,3109021257593,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,-26.614593,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,14013,3109021257593,right,3,hand not visible and proxy absent,not_visible,False,0,0,-26.614593,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,14014,3109087982383,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,6.674617,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,14014,3109087982383,right,3,hand not visible and proxy absent,not_visible,False,0,0,6.674617,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,14015,3109154681676,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,39.960324,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,14015,3109154681676,right,3,hand not visible and proxy absent,not_visible,False,0,0,39.960324,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,14016,3109221343052,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,-26.701052,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,14016,3109221343052,right,3,hand not visible and proxy absent,not_visible,False,0,0,-26.701052,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,14017,3109287972853,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,6.669147,True,True,True,0,0.3182732164859772,0.04259311749391115,0.04259311749391115,,,,0
motorcycle_5ab8604a14df,14017,3109287972853,right,4,hand not visible but a false mask is present,uncertain,False,0,0,6.669147,True,True,True,0,0.3182732164859772,0.04259311749391115,0.04259311749391115,,,,1
motorcycle_5ab8604a14df,14018,3109354539612,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,40.103388,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,14018,3109354539612,right,3,hand not visible and proxy absent,not_visible,False,0,0,40.103388,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,14019,3109421125114,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,-26.482114,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,14019,3109421125114,right,3,hand not visible and proxy absent,not_visible,False,0,0,-26.482114,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,14020,3109487723613,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,6.918387,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,14020,3109487723613,right,3,hand not visible and proxy absent,not_visible,False,0,0,6.918387,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,14021,3109554397446,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,40.246554,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,14021,3109554397446,right,3,hand not visible and proxy absent,not_visible,False,0,0,40.246554,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,14022,3109621122322,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,-26.478322,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,14022,3109621122322,right,3,hand not visible and proxy absent,not_visible,False,0,0,-26.478322,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,14023,3109687878530,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,6.76247,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,14023,3109687878530,right,3,hand not visible and proxy absent,not_visible,False,0,0,6.76247,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,14024,3109754571477,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,40.071523,True,True,True,0,0.2628418207168579,0.0015891387419165197,0.0015891387419165197,,,,0
motorcycle_5ab8604a14df,14024,3109754571477,right,4,hand not visible but a false mask is present,uncertain,False,0,0,40.071523,True,True,True,0,0.2628418207168579,0.0015891387419165197,0.0015891387419165197,,,,1
motorcycle_5ab8604a14df,14025,3109821226353,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,-26.583353,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,14025,3109821226353,right,3,hand not visible and proxy absent,not_visible,False,0,0,-26.583353,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,14026,3109887830841,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,6.812159,True,True,True,0,0.2958398759365082,0.047818838183421516,0.047818838183421516,,,,0
motorcycle_5ab8604a14df,14026,3109887830841,right,4,hand not visible but a false mask is present,uncertain,False,0,0,6.812159,True,True,True,0,0.2958398759365082,0.047818838183421516,0.047818838183421516,,,,1
motorcycle_5ab8604a14df,14027,3109954397499,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,40.244501,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,14027,3109954397499,right,3,hand not visible and proxy absent,not_visible,False,0,0,40.244501,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,14028,3110021002103,left,5,tracking present but the hand is not visible in the RGB frame,out_of_frame,True,0,21,-26.360103,True,False,False,0,0.0,0.0,0.0,,,,0
motorcycle_5ab8604a14df,14028,3110021002103,right,3,hand not visible and proxy absent,not_visible,False,0,0,-26.360103,True,False,False,0,0.0,0.0,0.0,,,,0
