recording_id,domain,stream_label,stream_id,index_before,index_after,t_before_ns,t_after_ns,dt_ms,periods,missing_estimate,over_1p5_periods,over_2_periods,over_250ms,non_monotonic
car_2e84f0c3e245,car,temperature,246-1,285,286,1070060038316,1070060279878,0.241562,1.7070313052081125,1,True,False,False,False
car_2e84f0c3e245,car,temperature,246-1,290,291,1070060673003,1071049008576,988.335573,6984.21011235955,6983,True,True,True,False
car_2e84f0c3e245,car,temperature,246-1,291,292,1071049008576,1071050665452,1.656876,11.708543565825737,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,292,293,1071050665452,1071052350868,1.685416,11.910225425764963,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,293,294,1071052350868,1071054007275,1.656407,11.705229312416083,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,294,295,1071054007275,1071055662899,1.655624,11.699696134548795,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,295,296,1071055662899,1071057329305,1.666406,11.775888629778814,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,296,297,1071057329305,1071058983993,1.654688,11.693081761006288,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,304,305,1071059723888,1071059977431,0.253543,1.7916966998798671,1,True,False,False,False
car_2e84f0c3e245,car,temperature,246-1,309,310,1071060369775,1072048590086,988.220311,6983.395597484277,6982,True,True,True,False
car_2e84f0c3e245,car,temperature,246-1,310,311,1072048590086,1072050246233,1.656147,11.703391986432054,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,311,312,1072050246233,1072051904878,1.658645,11.721044449155537,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,312,313,1072051904878,1072053558056,1.653178,11.682411137022118,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,313,314,1072053558056,1072055212951,1.654895,11.694544555155113,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,314,315,1072055212951,1072056868836,1.655885,11.701540527171225,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,315,316,1072056868836,1072058523264,1.654428,11.69124443502226,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,323,324,1072059202638,1072059444462,0.241824,1.7088827644689422,1,True,False,False,False
car_2e84f0c3e245,car,temperature,246-1,328,329,1072059836806,1073048177900,988.341094,6984.249127270157,6983,True,True,True,False
car_2e84f0c3e245,car,temperature,246-1,329,330,1073048177900,1073049835035,1.657135,11.710373825171366,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,330,331,1073049835035,1073051489669,1.654634,11.692700162532683,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,331,332,1073051489669,1073053145608,1.655939,11.701922125644831,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,332,333,1073053145608,1073054800503,1.654895,11.694544555155113,11,True,True,False,False
car_2e84f0c3e245,car,temperature,246-1,333,334,1073054800503,1073056464619,1.664116,11.759706027842554,11,True,True,False,False
