pairing_id,recording_id_car,recording_id_motorcycle,timestamp_ns_car,timestamp_ns_motorcycle,progression_car,progression_motorcycle,latitude_car,longitude_car,latitude_motorcycle,longitude_motorcycle,distance_m,heading_difference_deg,pairing_quality,sensors_used,accepted,warnings
pair_00064,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2245248171768,0.0,0.029606404463126353,44.14739990234375,12.210501670837402,44.19167709350586,12.108765602111816,9491.123778405476,104.93471555535683,0.0,"gps,gps",False,"nearest car position is 9491.1 m away, above the 40 m threshold: routes do not overlap here | heading differs by 105deg: the two vehicles are not travelling in a comparable direction at this point"
pair_00065,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2246248171143,0.0,0.03090007886515352,44.14739990234375,12.210501670837402,44.19182586669922,12.108870506286621,9492.561249127582,104.80674310270899,0.0,"gps,gps",False,"nearest car position is 9492.6 m away, above the 40 m threshold: routes do not overlap here | heading differs by 105deg: the two vehicles are not travelling in a comparable direction at this point"
pair_00066,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2247248170570,0.0,0.032217900823015004,44.14739990234375,12.210501670837402,44.191978454589844,12.10897445678711,9494.320840389297,105.59343031798858,0.0,"gps,gps",False,"nearest car position is 9494.3 m away, above the 40 m threshold: routes do not overlap here | heading differs by 106deg: the two vehicles are not travelling in a comparable direction at this point"
pair_00067,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2248248169945,0.0,0.033638835679981154,44.14739990234375,12.210501670837402,44.192142486572266,12.109087944030762,9496.13572339415,105.24262531783654,0.0,"gps,gps",False,"nearest car position is 9496.1 m away, above the 40 m threshold: routes do not overlap here | heading differs by 105deg: the two vehicles are not travelling in a comparable direction at this point"
pair_00068,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2249248169320,0.0,0.034968514716595005,44.14739990234375,12.210501670837402,44.19229507446289,12.109196662902832,9497.64921597569,104.56624904530571,0.0,"gps,gps",False,"nearest car position is 9497.6 m away, above the 40 m threshold: routes do not overlap here | heading differs by 105deg: the two vehicles are not travelling in a comparable direction at this point"
pair_00069,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2250248168695,0.0,0.03633179728007536,44.14739990234375,12.210501670837402,44.19245147705078,12.109308242797852,9499.230307451391,104.53652115639778,0.0,"gps,gps",False,"nearest car position is 9499.2 m away, above the 40 m threshold: routes do not overlap here | heading differs by 105deg: the two vehicles are not travelling in a comparable direction at this point"
pair_00070,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2251248168070,0.0,0.037661474873819996,44.14739990234375,12.210501670837402,44.192604064941406,12.109416961669922,9500.820779350579,104.56637074632556,0.0,"gps,gps",False,"nearest car position is 9500.8 m away, above the 40 m threshold: routes do not overlap here | heading differs by 105deg: the two vehicles are not travelling in a comparable direction at this point"
pair_00071,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2252248167445,0.0,0.03884727885341529,44.14739990234375,12.210501670837402,44.19274139404297,12.10951042175293,9502.581255672163,105.6167596898203,0.0,"gps,gps",False,"nearest car position is 9502.6 m away, above the 40 m threshold: routes do not overlap here | heading differs by 106deg: the two vehicles are not travelling in a comparable direction at this point"
pair_00072,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2253248166820,0.0,0.039975339111010165,44.14739990234375,12.210501670837402,44.19287109375,12.109601974487305,9504.049709451725,104.78248249682554,0.0,"gps,gps",False,"nearest car position is 9504.0 m away, above the 40 m threshold: routes do not overlap here | heading differs by 105deg: the two vehicles are not travelling in a comparable direction at this point"
pair_00073,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2254248166195,0.0,0.040983683141578915,44.14739990234375,12.210501670837402,44.19298553466797,12.109687805175781,9505.027421690056,103.35816714398686,0.0,"gps,gps",False,"nearest car position is 9505.0 m away, above the 40 m threshold: routes do not overlap here | heading differs by 103deg: the two vehicles are not travelling in a comparable direction at this point"
pair_00074,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2255248165622,0.0,0.04187310169573247,44.14739990234375,12.210501670837402,44.193084716796875,12.10976791381836,9505.506736781721,101.55156405312073,0.0,"gps,gps",False,"nearest car position is 9505.5 m away, above the 40 m threshold: routes do not overlap here | heading differs by 102deg: the two vehicles are not travelling in a comparable direction at this point"
pair_00075,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2256248164945,0.0,0.042667554527872895,44.14739990234375,12.210501670837402,44.19317626953125,12.109831809997559,9506.641334218994,105.04370606260915,0.0,"gps,gps",False,"nearest car position is 9506.6 m away, above the 40 m threshold: routes do not overlap here | heading differs by 105deg: the two vehicles are not travelling in a comparable direction at this point"
pair_00076,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2257248164372,0.0,0.04333239172155373,44.14739990234375,12.210501670837402,44.19325256347656,12.109886169433594,9507.522251957931,104.56662225083409,0.0,"gps,gps",False,"nearest car position is 9507.5 m away, above the 40 m threshold: routes do not overlap here | heading differs by 105deg: the two vehicles are not travelling in a comparable direction at this point"
pair_00077,car_2e84f0c3e245,motorcycle_5ab8604a14df,1167118134150,2258248163747,0.0,0.043860857287493636,44.14739990234375,12.210501670837402,44.19330978393555,12.10993766784668,9507.46726137649,98.79331034022374,0.0,"gps,gps",False,"nearest car position is 9507.5 m away, above the 40 m threshold: routes do not overlap here | heading differs by 99deg: the two vehicles are not travelling in a comparable direction at this point"
