candidate_id,domain,recording_id,start_ns,end_ns,duration_s,state,manoeuvre,evidence_source_count,evidence_sources,review_status,automatic_label_is_not_final,evidence_peak_lateral_offset_m,evidence_mean_lateral_offset_m,evidence_crossed_to_left,evidence_duration_beyond_s,evidence_distance_beyond_m,evidence_mean_speed_mps,evidence_mean_heading_error_deg,evidence_median_gps_accuracy_m,evidence_road_class,evidence_road_oneway,evidence_against_oneway,evidence_min_distance_to_junction_m,evidence_min_distance_to_roundabout_m,evidence_marking_continuity,evidence_marking_reason,evidence_marking_start_ns,evidence_marking_end_ns,evidence_marking_observed_frames,evidence_marking_frame_interval_s,evidence_marking_continuity_side,evidence_marking_continuity_confidence,evidence_marking_continuity_reason,evidence_marking_duty_cycle_left,evidence_marking_duty_cycle_right,evidence_marking_mean_marking_pixels,evidence_marking_vision_lateral_offset
motorcycle_slc_026,motorcycle,motorcycle_5ab8604a14df,2649248131820,2650248131768,0.999999948,not_evaluable,lane_keeping_or_drift,2,signed_lateral_offset|heading_vs_road,pending_human_review,True,1.2899228930911486,1.2642621725192327,False,0.999999948,20.307968993463874,20.555500030517578,0.24925886854974522,3.0,primary,None,False,83.89223095265629,461.27996987240635,,no dense frozen semantic block covers this window,,,,,,,,,,,
motorcycle_slc_027,motorcycle,motorcycle_5ab8604a14df,2652248131716,2720248129737,67.999998021,not_evaluable,junction_manoeuvre,2,signed_lateral_offset|heading_vs_road,pending_human_review,True,3.51529195175178,2.0507565155813277,False,67.999998021,744.7669115316667,10.936347906140314,1.7184418868707374,3.0,primary,None,False,0.1396736191582446,517.4941990001074,,no dense frozen semantic block covers this window,,,,,,,,,,,
motorcycle_slc_028,motorcycle,motorcycle_5ab8604a14df,2723248129684,2736248129372,12.999999688,not_evaluable,junction_manoeuvre,2,signed_lateral_offset|heading_vs_road,pending_human_review,True,1.7282449974074754,1.4890309902178256,False,12.999999688,10.727746343347462,0.9720714177404132,4.161507381815663,4.0,primary,None,False,7.5244321835612045,1044.7333650076234,,no dense frozen semantic block covers this window,,,,,,,,,,,
motorcycle_slc_029,motorcycle,motorcycle_5ab8604a14df,2738248129372,2747248129216,8.999999844,not_evaluable,junction_manoeuvre,2,signed_lateral_offset|heading_vs_road,pending_human_review,True,1.797772512359418,1.522618179857463,False,8.999999844,240.23754231525163,24.713500213623046,0.6932889032608145,5.0,primary,None,False,3.502741822592995,800.5401194930547,,no dense frozen semantic block covers this window,,,,,,,,,,,
motorcycle_slc_030,motorcycle,motorcycle_5ab8604a14df,2752248129060,2753248129060,1.0,not_evaluable,lane_keeping_or_drift,2,signed_lateral_offset|heading_vs_road,pending_human_review,True,1.3069243896957357,-1.2720338636232134,True,1.0,25.73129001727102,25.902000427246094,0.40286518549977046,5.0,primary,None,False,90.18946836876933,654.2809713278588,,no dense frozen semantic block covers this window,,,,,,,,,,,
motorcycle_slc_031,motorcycle,motorcycle_5ab8604a14df,2757248128955,2776248128799,18.999999844,not_evaluable,junction_manoeuvre,2,signed_lateral_offset|heading_vs_road,pending_human_review,True,3.636814596569599,2.252329978243421,False,18.999999844,429.28330030428333,22.42035026550293,1.6411061256266002,3.0,primary,None,False,1.0981392536640646,193.22457405239683,,no dense frozen semantic block covers this window,,,,,,,,,,,
motorcycle_slc_032,motorcycle,motorcycle_5ab8604a14df,2798248129060,2801248129111,3.000000051,not_evaluable,junction_manoeuvre,2,signed_lateral_offset|heading_vs_road,pending_human_review,True,2.434906715131851,1.834480278809046,False,3.000000051,55.17627524285854,18.076000213623047,2.5299081713169898,3.0,primary,None,False,7.69017320684571,230.13710563593656,,no dense frozen semantic block covers this window,,,,,,,,,,,
motorcycle_slc_033,motorcycle,motorcycle_5ab8604a14df,2803248129164,2804248129164,1.0,not_evaluable,lane_keeping_or_drift,2,signed_lateral_offset|heading_vs_road,pending_human_review,True,1.8057434878997594,1.6200929652687015,False,1.0,15.861913141652622,15.888500213623047,4.600655560772168,3.0,primary,None,False,43.577427284254775,184.45957163111987,,no dense frozen semantic block covers this window,,,,,,,,,,,
motorcycle_slc_034,motorcycle,motorcycle_5ab8604a14df,2816248129268,2825248129476,9.000000208,not_evaluable,roundabout_manoeuvre,2,signed_lateral_offset|heading_vs_road,pending_human_review,True,7.161168788943787,3.765552697645012,False,9.000000208,121.33007620670651,10.457900094985963,13.778580713132886,3.0,primary,True,False,33.15882275636232,0.0,,no dense frozen semantic block covers this window,,,,,,,,,,,
motorcycle_slc_035,motorcycle,motorcycle_5ab8604a14df,2827248129528,2830248129632,3.000000104,not_evaluable,junction_manoeuvre,2,signed_lateral_offset|heading_vs_road,pending_human_review,True,2.6991904032239744,-1.9982150515245185,True,3.000000104,77.01324078547077,22.839750289916992,2.9066555831920198,3.0,primary,True,False,2.468124160544311,31.79981263511276,,no dense frozen semantic block covers this window,,,,,,,,,,,
motorcycle_slc_036,motorcycle,motorcycle_5ab8604a14df,2834248129789,2839248129893,5.000000104,not_evaluable,junction_manoeuvre,2,signed_lateral_offset|heading_vs_road,pending_human_review,True,1.7103177142285402,1.4155037652982425,False,5.000000104,115.50916210068135,23.10616683959961,0.441307702018553,3.0,primary,None,False,0.001850895261789918,198.9943158110946,,no dense frozen semantic block covers this window,,,,,,,,,,,
motorcycle_slc_037,motorcycle,motorcycle_5ab8604a14df,2846248130049,2849248130153,3.000000104,not_evaluable,lane_keeping_or_drift,2,signed_lateral_offset|heading_vs_road,pending_human_review,True,2.07944935606214,1.7535414070534363,False,3.000000104,72.15221613706672,23.819000244140625,1.0119553305124356,3.0,primary,None,False,49.4823345199163,470.97807995839526,,no dense frozen semantic block covers this window,,,,,,,,,,,
motorcycle_slc_038,motorcycle,motorcycle_5ab8604a14df,2854248130362,2876248131143,22.000000781,not_evaluable,junction_manoeuvre,2,signed_lateral_offset|heading_vs_road,pending_human_review,True,3.109994866084325,2.1562409366654047,False,22.000000781,513.8946634322692,23.39091325842816,0.6582161427331367,3.0,primary,None,False,6.480767243557674,85.16221682828424,,no dense frozen semantic block covers this window,,,,,,,,,,,
motorcycle_slc_039,motorcycle,motorcycle_5ab8604a14df,2881248131403,2885248131664,4.000000261,not_evaluable,roundabout_manoeuvre,2,signed_lateral_offset|heading_vs_road,pending_human_review,True,6.906108599013354,4.286259435892191,False,4.000000261,58.380631357931634,12.17720012664795,8.944202811153776,3.0,primary,True,False,8.75456623800591,0.6039356421649015,,no dense frozen semantic block covers this window,,,,,,,,,,,
motorcycle_slc_040,motorcycle,motorcycle_5ab8604a14df,2887248131820,2891248132132,4.000000312,not_evaluable,roundabout_manoeuvre,2,signed_lateral_offset|heading_vs_road,pending_human_review,True,5.032960366322838,-4.2097478867892635,True,4.000000312,68.24280408969753,15.066200256347656,4.2643242939823125,4.0,secondary,True,False,3.5515810874376212,3.185036178559771,,no dense frozen semantic block covers this window,,,,,,,,,,,
